Date,Username,User tag,Content,Mentions,link
"2022-11-01,21:50:11","Rockergage","#5879","That both insults him for not knowing metric and implies he has a small penis.","",""
"2022-11-01,21:50:21","nova.","#0959","hang on lemme do math","",""
"2022-11-01,21:51:58","Rockergage","#5879","120mm is roughly 4.75”","",""
"2022-11-01,21:52:08","Kacey","#5683","wtf did i just walk in on","",""
"2022-11-01,21:52:22","Rockergage","#5879","I’m educating Nova on the metric system","Kacey#5683",""
"2022-11-01,21:53:06","Kacey","#5683","nova please tell me you're 18","",""
"2022-11-01,21:54:21","nova.","#0959","yes ma'am","",""
"2022-11-01,21:54:32","nova.","#0959","have been since may 20","",""
"2022-11-01,21:54:48","Rockergage","#5879","I thought you weren’t supposed to ask a woman her age.","",""
"2022-11-01,21:54:53","nova.","#0959","not a woman","",""
"2022-11-01,21:54:56","Rockergage","#5879","Or was it weight?","",""
"2022-11-01,21:54:56","nova.","#0959","ez","",""
"2022-11-01,21:54:59","nova.","#0959","it's both","",""
"2022-11-01,21:55:30","Rockergage","#5879","I’m going to imply so many trans people are old and overweight tomorrow, thank you very much.","",""
"2022-11-01,21:55:54","nova.","#0959","...some days i forget that gage loves satire","",""
"2022-11-01,21:56:04","nova.","#0959","and some days i am shocked and appalled at what this man says","",""
"2022-11-01,21:56:16","Bassettt","#5590","Satire is most of what gage says","",""
"2022-11-01,21:56:19","nova.","#0959","yep","",""
"2022-11-01,21:56:20","Bassettt","#5590","Never take him seriously lmao","",""
"2022-11-01,21:56:21","Rockergage","#5879","Exactly.","",""
"2022-11-01,21:56:31","nova.","#0959","he has jester's privilege","",""
"2022-11-01,21:56:32","nova.","#0959","and i forgot","",""
"2022-11-01,21:56:41","RoswellValentine","#5001","he speaks in satire and riddles","",""
"2022-11-01,21:56:45","nova.","#0959","fr fr","",""
"2022-11-01,21:57:45","Rockergage","#5879","I don’t know how telling you to throw pennys at children is a riddle.","",""
"2022-11-01,21:57:55","nova.","#0959","why you said it is the riddle my friend","",""
"2022-11-01,21:58:33","Rockergage","#5879","I don’t think your English teacher would let you print that sentence.","",""
"2022-11-01,21:58:52","nova.","#0959","my english teacher emailed me earlier and used the wrong form of ""than"" vs ""then""","",""
"2022-11-01,21:59:19","Rockergage","#5879","Lot of English teachers are stupid. That’s why I only listen to architecture teachers, cause we have the ego to back it up.","",""
"2022-11-01,21:59:26","nova.","#0959","fair","",""
"2022-11-01,22:00:17","Rockergage","#5879","I’m rewatching IZombie and it’s such a good show.","",""
"2022-11-01,22:00:48","nova.","#0959","yes it is","",""
"2022-11-01,22:00:49","nova.","#0959","i agree","",""
"2022-11-01,22:38:05","Welcomer","#1062","<@672548391925841952> joined. Welcome to <:wsu:720787708133376032> **DisCougs**! Feel free to pick roles from <#720784881432395808> and check out upcoming events in <#772962285307035648> or <#720802286993145966>","Mokxh#0546","https://cdn.discordapp.com/attachments/720774572814893139/1037239154527965214/WelcomeMsg-19TJ8T3.webp"
"2022-11-01,22:48:42","früg","#3014","Snowing!!!?","",""
"2022-11-01,23:22:56","beepbop","#9164","Frio","",""
"2022-11-02,00:40:28","Retribution","#8479","Why is it so bright outside rn????","",""
"2022-11-02,00:54:39","Kantaria","#3272","🌨️","",""
"2022-11-02,00:58:49","Tipster","#8489","","","https://cdn.discordapp.com/attachments/720774572814893139/1037274571470032937/IMG_6150.jpg"
"2022-11-02,00:59:34","beepbop","#9164","sheeeeeeeesh","",""
"2022-11-02,01:04:40","Bokuuto","#7827","/toggledownfall","",""
"2022-11-02,01:07:17","Tipster","#8489","Still coming down out there too.","",""
"2022-11-02,01:33:23","Bassettt","#5590","It's supposed to snow until like 5 am lmao","",""
"2022-11-02,01:38:47","RoswellValentine","#5001","guess it's time to break out the snow boots and cleats","",""
"2022-11-02,01:39:29","Kantaria","#3272","Oof","",""
"2022-11-02,01:39:39","Kantaria","#3272","Got a 9am gonna be cold af","",""
"2022-11-02,01:48:51","Kacey","#5683","Got an 8am going to die","",""
"2022-11-02,01:49:18","beepbop","#9164","Rip u 2","",""
"2022-11-02,01:52:36","nova.","#0959","have to talk to my english professor after class tomorrow, going to cry","",""
"2022-11-02,01:52:45","nova.","#0959","it's at 11am tho","",""
"2022-11-02,01:56:50","Bassettt","#5590","I got work at 7 lmao","",""
"2022-11-02,02:07:26","nova.","#0959","fuck dylan wins","",""
"2022-11-02,02:07:48","nova.","#0959","when's your shift end imma come annoy you at the market 😩","",""
"2022-11-02,02:09:54","Bassettt","#5590","10 lol","",""
"2022-11-02,02:10:16","Bassettt","#5590","I'm pulling an all nighter cause if I sleep I'll oversleep and miss work","",""
"2022-11-02,02:10:32","Bassettt","#5590","I'm working on a project due tomorrow anyway","",""
"2022-11-02,02:11:29","nova.","#0959","say LESS im gonna come annoy you w sky","",""
"2022-11-02,02:11:43","nova.","#0959","<@674255121542152192> this is dylan btw whenever i tell you who dylan is tomorrow","Skysthelimit#2296",""
"2022-11-02,02:11:51","nova.","#0959","bro doesn't talk in here 😔","",""
"2022-11-02,02:12:52","nova.","#0959","...bro's asleep. bro refused to watch scream at like 1am with me and kody. it was fucked up","",""
"2022-11-02,02:14:28","woooowoooo","#1755","It *is* 2 AM","",""
"2022-11-02,02:14:31","nova.","#0959","<@270696209969184768> i've decided architecture is so fucking cool","Rockergage#5879",""
"2022-11-02,02:14:36","nova.","#0959","nah it's fucked up idc","woooowoooo#1755",""
"2022-11-02,02:14:48","nova.","#0959","/j","",""
"2022-11-02,02:15:08","woooowoooo","#1755","I mean 2 AM is rookie hours but still /lh","",""
"2022-11-02,02:15:31","nova.","#0959","THATS WHAT IM SAYING","",""
"2022-11-02,02:15:39","nova.","#0959","smh","",""
"2022-11-02,02:15:54","nova.","#0959","who needs sleep? not me 😭","",""
"2022-11-02,02:16:23","woooowoooo","#1755","I am absolutely gonna miss being able to wake up around 11","",""
"2022-11-02,02:16:32","nova.","#0959","i still can lol","",""
"2022-11-02,02:16:42","nova.","#0959","/not bragging","",""
"2022-11-02,02:16:55","woooowoooo","#1755","I still can rn but idk what it'll look like next semester","",""
"2022-11-02,02:17:01","nova.","#0959","then again i slept literally all day from how tired i am","",""
"2022-11-02,02:17:10","nova.","#0959","i have no classes tuesdays and thursdays","",""
"2022-11-02,02:17:15","nova.","#0959","and i slept all day","",""
"2022-11-02,02:17:32","woooowoooo","#1755","same except for a lab I skipped todat due to a tech issue","",""
"2022-11-02,02:17:42","woooowoooo","#1755","shit I need to email my TA about that","",""
"2022-11-02,02:17:44","Bassettt","#5590","Tis my life passion lmao","nova.#0959",""
"2022-11-02,02:18:03","nova.","#0959","architecture is so so so cool","",""
"2022-11-02,02:18:11","nova.","#0959","or maybe dylan's a genius idk","",""
"2022-11-02,02:18:14","nova.","#0959","both are true","",""
"2022-11-02,02:18:31","nova.","#0959","god i love nerdy shit like that","",""
"2022-11-02,02:18:41","woooowoooo","#1755","a thing I love is how WSU's building style has evolved over time","",""
"2022-11-02,02:18:48","nova.","#0959","im going to recreate an entire music video on desmos","",""
"2022-11-02,02:19:00","Bassettt","#5590","I showed nova a design I'm working on lmao, that's where this is coming from","",""
"2022-11-02,02:19:08","nova.","#0959","yes yes this is true","",""
"2022-11-02,02:19:15","nova.","#0959","it's got my nerd brain flowing","",""
"2022-11-02,02:19:38","woooowoooo","#1755","like you can guess in what 30 yeah ish span a building was probably built","",""
"2022-11-02,02:19:48","woooowoooo","#1755","and that's cool","",""
"2022-11-02,02:21:07","woooowoooo","#1755","it's nice how you can see the transition between like the classic early 1900s buildings and like the kinda post-war era with buildings like Hollingberry Fieldhouse","",""
"2022-11-02,07:15:56","Tipster","#8489","7 am and my little girl is already outside making a snowman. Love that kiddo so much, haha","",""
"2022-11-02,07:23:15","Tipster","#8489","I don’t know how much snow is on the main roads out there, but be VERY careful driving this morning. The morning after a decent snow is always one of the worst times for car accidents and road conditions.","",""
"2022-11-02,07:26:29","Dogger","#5605","Time to wake uphttps://youtu.be/ll08ktN6Y24","",""
"2022-11-02,08:36:41","Tipster","#8489","Roads are just fine it seems.","",""
"2022-11-02,08:36:49","Tipster","#8489","Melted off pretty quick.","",""
"2022-11-02,08:38:52","pestilence","#6969","Last night it was sus but this morning it's fine","",""
"2022-11-02,08:39:21","pestilence","#6969","The only time the snow is really bad is right when it snows unexpectedly and they don't clear it","",""
"2022-11-02,08:47:11","Tipster","#8489","Which is usually times like this, if it doesn't melt off. The city suuucks getting out there after the first blasts of snow.","",""
"2022-11-02,08:58:50","CalebV","#7906","","","https://cdn.discordapp.com/attachments/720774572814893139/1037395372907176026/20221102_072613.jpg"
"2022-11-02,09:03:51","LJ","#9206","rip lol","",""
"2022-11-02,09:13:05","nova.","#0959","good morning discougs","",""
"2022-11-02,09:36:16","Jay | BlackSquidwa","#6606","Hahahaha","","https://cdn.discordapp.com/attachments/720774572814893139/1037404793569816676/IMG_1144.JPEG"
"2022-11-02,09:36:18","AlphaVied","#4896","Driving on hockey pucks for tires 🤩🤩🤩","",""
"2022-11-02,09:43:29","nerdiestash","#9337","bro be safe out there for real","AlphaVied#4896",""
"2022-11-02,09:43:44","AlphaVied","#4896","Dw car keeps traction in the cold and slush better than my bmw","nerdiestash#9337",""
"2022-11-02,09:43:49","AlphaVied","#4896","It’s pretty good dw","",""
"2022-11-02,09:43:58","AlphaVied","#4896","I just won’t drive in fresh snow until I get my snows","",""
"2022-11-02,09:44:27","AlphaVied","#4896","But after driving on Moscow highway covered in slush (seriously that highway is fucking terrible at evacuating water or anything really) nothing scares me anymore","",""
"2022-11-02,09:51:30","Tipster","#8489","We're probably going to see a lot more of this on Friday.","CalebV#7906",""
"2022-11-02,09:52:04","Tipster","#8489","Supposedly going to have several inches of wet heavy snow, and 50mph winds.","",""
"2022-11-02,09:52:49","Tipster","#8489",">     > > A strong storm system is expected to move into the region > Thursday night and continuing to impact the area through early > Saturday. The initial impact of this system will be widespread > light to moderate snow. This will be followed by windy conditions > with wind gusts of 40 to 50 mph expected from Friday night into > Saturday morning. A few locations could see locally stronger > winds. Wind speeds of this magnitude combined with leaves and > possible snow on trees could lead to damage and subsequent power > outages. Another round of light to moderate snow is expected for > the latter half of the weekend followed by much colder > temperatures for next week.","",""
"2022-11-02,10:01:38","Bassettt","#5590","Lies I went unbothered lmao","nova.#0959",""
"2022-11-02,10:01:55","nova.","#0959","fuck","",""
"2022-11-02,10:02:07","nova.","#0959","im comfy and warm in bed tho","",""
"2022-11-02,10:02:57","LJ","#9206","Good morning, Nova <a:waveyboy:507416520788279297>","nova.#0959",""
"2022-11-02,10:03:03","nova.","#0959","im fuckin sleepy","",""
"2022-11-02,10:03:18","nova.","#0959","i have to go to english today 😔","",""
"2022-11-02,10:04:36","LJ","#9206","Don’t worry, it’s only a little cold <:dog_smile:987932646325764166>","",""
"2022-11-02,10:04:45","nova.","#0959","lies","",""
"2022-11-02,10:07:19","LJ","#9206","https://tenor.com/view/snowman-welcome-to-himalayas-monsters-inc-cold-heart-gif-12435231","",""
"2022-11-02,10:07:37","CalebV","#7906","It really is not that bad","",""
"2022-11-02,10:07:44","CalebV","#7906","You guys are overreacting","",""
"2022-11-02,10:07:51","nova.","#0959","im from south carolina, bud","",""
"2022-11-02,10:07:57","LJ","#9206","It’s all relative","",""
"2022-11-02,10:08:07","CalebV","#7906","Wear a coat","",""
"2022-11-02,10:08:11","nova.","#0959","any level of snow or ice meant my high school got shut down for the day","",""
"2022-11-02,10:08:15","nova.","#0959","no shit","CalebV#7906",""
"2022-11-02,10:08:36","LJ","#9206","Actually just wear a t shirt and shorts","",""
"2022-11-02,10:08:42","LJ","#9206","No shoes","",""
"2022-11-02,10:08:47","nova.","#0959","fair enough","",""
"2022-11-02,10:08:50","normal name","#8766","Coat is an easy solution, its not that bad outside lol","",""
"2022-11-02,10:08:53","CalebV","#7906","From Montana and yes, people would do that in this","",""
"2022-11-02,10:09:23","LJ","#9206","very impressive, caleb","",""
"2022-11-02,10:09:36","LJ","#9206","https://tenor.com/view/christian-bale-a-merican-psycho-very-nice-impressed-gif-5536509","",""
"2022-11-02,10:10:21","normal name","#8766","I like watching the people on yikyak keep asking about snow days knowing there wont be any","",""
"2022-11-02,10:10:51","nova.","#0959","lmao","",""
"2022-11-02,10:11:21","RoswellValentine","#5001","welcome to pullman lol","",""
"2022-11-02,10:12:02","nova.","#0959","i was born in new york, i know how to tough through snow, but im also me so i like complaining /lh","",""
"2022-11-02,10:14:37","RoswellValentine","#5001","then again, i think i only ever had one or two snow days while attending college in portland and it rarely snowed there","",""
"2022-11-02,10:24:08","EmberToInferno","#0606","walking back to my apt thru the snow gave me a very high school feeling","",""
"2022-11-02,10:24:17","EmberToInferno","#0606","probably because i havent had to do that since high school","",""
"2022-11-02,10:25:09","RoswellValentine","#5001","slush was enough to delay classes at my high school lol","",""
"2022-11-02,10:29:50","Poedameron805","#0114","I think it is the artificial lights reflecting off of the snow","Retribution#8479",""
"2022-11-02,10:29:52","Poedameron805","#0114","I was confused too","",""
"2022-11-02,10:32:28","Poedameron805","#0114","feet of steel.","LJ#9206",""
"2022-11-02,10:38:45","Bassettt","#5590","Y’all never been in snow before I guess because it’s always bright out when it snows","",""
"2022-11-02,10:45:38","Capybap","#2340","I am going to wear flip flops, short shorts, and a tank top today","",""
"2022-11-02,10:48:47","CalebV","#7906","You are a capy, does not count","",""
"2022-11-02,10:49:14","nova.","#0959","i got to my english class early and there's another class going on and im awkward and don't know where to go","",""
